Waterbody OGF ID,Waterbody Location Identifier,Official Name,Official French Name,Unofficial Name,Latitude,Longitude,Effective Date,Expiry Date
125209716,15-4694-54908,Beaverhouse Lake,lac Beaverhouse,,49.5634567,-93.420993,01/01/2022,12/31/2022
125209716,15-4691-54639,Ajax Lake,lac Ajax,,49.3292272,-93.4270049,01/01/2022,12/31/2022
125209716,15-4260-54575,Markell Lake,lac Markell,,49.2632436,-94.0161471,01/01/2022,12/31/2022
125209716,15-4698-53915,Blueberry Creek,ruisseau Blueberry,,48.67783,-93.41002,01/01/2022,12/31/2022
125209716,15-4624-54570,Brooks Creek,ruisseau Brooks,,49.2599406,-93.5266096,01/01/2022,12/31/2022
125209716,15-4270-55259,Johns Lake,lac Johns,,49.8900562,-94.0165789,01/01/2022,12/31/2022
125209716,15-4633-54470,Bartley Lake,lac Bartley,,49.1822019,-93.5068617,01/01/2022,12/31/2022
125209716,15-4633-54386,,,Watson Lake (Unofficial Name),49.1008822,-93.5052257,01/01/2022,12/31/2022
125209716,15-4279-55138,Hawk Lake,lac Hawk,,49.7675851,-93.9994413,01/01/2022,12/31/2022
125209716,15-4633-54033,Wegg Lake,lac Wegg,,48.7782265,-93.490435,01/01/2022,12/31/2022
125209716,15-4632-54287,Loonhaunt Lake,lac Loonhaunt,,49.001995,-93.5035531,01/01/2022,12/31/2022
125209716,15-4631-55092,Brown Trout Lake,lac Brown Trout,,49.7352506,-93.5119857,01/01/2022,12/31/2022
125209716,15-4281-55222,Trailer Lake,lac Trailer,,49.8483611,-94.0045985,01/01/2022,12/31/2022
125209716,15-4630-55161,The Gilbert Stretch,The Gilbert Stretch,,49.79867,-93.5142,01/01/2022,12/31/2022
125209716,15-4628-54454,Britton Lake,lac Britton,,49.1630488,-93.5112764,01/01/2022,12/31/2022
125209716,15-4281-55241,Big Beaver Lake,grand lac Beaver,,49.8597572,-94.0031946,01/01/2022,12/31/2022
125209716,15-4627-55121,Black Lakes,lacs Black,,49.7621386,-93.5176098,01/01/2022,12/31/2022
125209716,15-4634-54181,Locking Lake,lac Locking,,48.9302776,-93.4907931,01/01/2022,12/31/2022
125209716,15-4624-54987,Hawkcliff Lake,lac Hawkcliff,,49.6379899,-93.5356737,01/01/2022,12/31/2022
125209716,15-4278-54864,Bull Lake,lac Bull,,49.5277404,-93.9983869,01/01/2022,12/31/2022
125209716,15-4281-55242,Flegg Creek,ruisseau Flegg,,49.8718932,-93.9588734,01/01/2022,12/31/2022
125209716,15-4624-54552,Lower Brooks Lake,lac Lower Brooks,,49.2433825,-93.5232488,01/01/2022,12/31/2022
125209716,15-4623-55297,Indian Lake,lac Indian,,49.9155236,-93.5321786,01/01/2022,12/31/2022
125209716,15-4282-55193,Foot Lake,lac Foot,,49.8204926,-94.0000748,01/01/2022,12/31/2022
125209716,15-4622-54576,Newman Lake,lac Newman,,49.2703736,-93.5214376,01/01/2022,12/31/2022
125209716,15-4282-55278,Monkeywrench Lake,lac Monkeywrench,,49.9013121,-94.0028233,01/01/2022,12/31/2022
125209716,15-4621-54181,Whidden Lake,lac Whidden,,48.912049,-93.5170921,01/01/2022,12/31/2022
125209716,15-4614-54940,Stoat Lake,lac Stoat,,49.6006726,-93.5346496,01/01/2022,12/31/2022
125209716,15-4282-55315,East Moose Lake,lac Moose Est,,49.9268262,-94.0078929,01/01/2022,12/31/2022
125209716,15-4612-54589,Wampum Lake,lac Wampum,,49.2935196,-93.5075524,01/01/2022,12/31/2022
125209716,15-4610-54329,Stonedam Lake,lac Stonedam,,49.04477,-93.5239072,01/01/2022,12/31/2022
125209716,15-4531-55044,Teggau Lake,lac Teggau,,49.6948101,-93.6427169,01/01/2022,12/31/2022
125209716,15-4627-54073,,,Lake VF60-12 (Unofficial Name),49.7194666,-93.5185961,01/01/2022,12/31/2022
125209716,15-4274-55064,Gale Creek,ruisseau Gale,,49.708062,-93.999829,01/01/2022,12/31/2022
125209716,15-4271-55220,Felix Lake,lac Félix,,49.8481134,-94.0140126,01/01/2022,12/31/2022
125209716,15-4664-54431,Yoke Lake,lac Yoke,,49.1425653,-93.4536972,01/01/2022,12/31/2022
125209716,15-4663-54987,Big Goose Lake,grand lac Goose,,49.6413953,-93.466008,01/01/2022,12/31/2022
125209716,15-4660-54551,Hook Creek,ruisseau Hook,,49.2404828,-93.4525829,01/01/2022,12/31/2022
125209716,15-4655-53996,Boffin Lake,lac Boffin,,48.7508627,-93.4733028,01/01/2022,12/31/2022
125209716,15-4271-55352,Sleigh Lake,lac Sleigh,,49.9629752,-94.014555,01/01/2022,12/31/2022
125209716,15-4654-55302,Caribou Lake,lac Caribou,,49.924517,-93.4819526,01/01/2022,12/31/2022
125209716,15-4653-55330,Smellie Lake,lac Smellie,,49.9383429,-93.4899054,01/01/2022,12/31/2022
125209716,15-4273-54864,Flounder Lake,lac Flounder,,49.52783,-94.00505,01/01/2022,12/31/2022
125209716,15-4651-55115,Trout Lake,lac Trout,,49.7497911,-93.4886731,01/01/2022,12/31/2022
125209716,15-4650-54480,Holstein Lake,lac Holstein,,49.1848237,-93.4807588,01/01/2022,12/31/2022
125209716,15-4649-54737,Grapnel Creek,ruisseau Grapnel,,49.4260208,-93.4644067,01/01/2022,12/31/2022
125209716,15-4278-55293,T Lake,lac T,,49.913699,-94.0040428,01/01/2022,12/31/2022
125209716,15-4649-54644,Basil Lake,lac Basil,,49.3321224,-93.4878059,01/01/2022,12/31/2022
125209716,15-4283-55370,Needle Lake,lac Needle,,49.9782622,-93.9969003,01/01/2022,12/31/2022
125209716,15-4648-54514,Crossroute Creek,ruisseau Crossroute,,49.2053681,-93.4914439,01/01/2022,12/31/2022
125209716,15-4276-54936,Mike Lake,lac Mike,,49.5924567,-94.0019031,01/01/2022,12/31/2022
125209716,15-4645-54542,Fog Lake,lac Fog,,49.2420131,-93.4877773,01/01/2022,12/31/2022
125209716,15-4276-55164,,,Paddy Lake (ELA Lake 529) (Unofficial Name),49.7934221,-94.0124539,01/01/2022,12/31/2022
125209716,15-4641-55274,Blue Lake,lac Blue,,49.9045546,-93.4944264,01/01/2022,12/31/2022
125209716,15-4640-55200,Aaron Lake,lac Aaron,,49.8312844,-93.5024797,01/01/2022,12/31/2022
125209716,15-4637-54681,Rainmaker Lake,lac Rainmaker,,49.3703212,-93.4996148,01/01/2022,12/31/2022
125209716,15-4277-54916,Ulster Lake,lac Ulster,,49.5800318,-93.995385,01/01/2022,12/31/2022
125209716,15-4636-55138,Walleye Lake,lac Walleye,,49.7785841,-93.5045945,01/01/2022,12/31/2022
125209716,15-4635-55260,Corner Lake,lac Corner,,49.8883977,-93.5100496,01/01/2022,12/31/2022
125209716,15-4634-55172,Gilbert Creek,ruisseau Gilbert,,49.8129773,-93.5223658,01/01/2022,12/31/2022
125209716,15-4634-54255,Bone Lake,lac Bone,,48.982957,-93.5006738,01/01/2022,12/31/2022
125209716,15-4649-54645,Ajax Creek,ruisseau Ajax,,49.3361553,-93.4510682,01/01/2022,12/31/2022
125209716,15-4378-55351,Daniels Creek,ruisseau Daniels,,49.9667988,-93.8581906,01/01/2022,12/31/2022
125209716,15-4448-55213,George Lake,lac George,,49.8431882,-93.7704986,01/01/2022,12/31/2022
125209716,15-4448-54931,,,NL (Unofficial Name),49.5899872,-93.7640463,01/01/2022,12/31/2022
125209716,15-4446-55051,,,NL (Unofficial Name),49.6962182,-93.7675227,01/01/2022,12/31/2022
125209716,15-4375-54620,Cedartree Lake,lac Cedartree,,49.30386,-93.8667588,01/01/2022,12/31/2022
125209716,15-4445-54729,Hope Lake,lac Hope,,49.4090663,-93.7655854,01/01/2022,12/31/2022
125209716,15-4444-54794,Dirtywater Lake,lac Dirtywater,,49.4655401,-93.7767402,01/01/2022,12/31/2022
125209716,15-4443-55076,,,Lake VE40-11 (Unofficial Name),49.7208367,-93.774562,01/01/2022,12/31/2022
125209716,15-4376-54995,,,Slip Lake (Unofficial Name),49.6468462,-93.864674,01/01/2022,12/31/2022
125209716,15-4442-54553,Mongus Lake,lac Mongus,,49.2450029,-93.7717284,01/01/2022,12/31/2022
125209716,15-4440-55065,,,Lake VF40-13 (Unofficial Name),49.7109918,-93.7762296,01/01/2022,12/31/2022
125209716,15-4377-54202,Preachers Lake,lac Preachers,,48.9248515,-93.8443946,01/01/2022,12/31/2022
125209716,15-4323-55298,Horseshoe Lake,lac Horseshoe,,49.920896,-93.947234,01/01/2022,12/31/2022
125209716,15-4440-54320,Kishkutena Lake,lac Kishkutena,,49.0422111,-93.7640634,01/01/2022,12/31/2022
125209716,15-4372-54776,Kishquabik Lake,lac Kishquabik,,49.444937,-93.8391849,01/01/2022,12/31/2022
125209716,15-4439-55251,Anteater Lake,lac Anteater,,49.8766265,-93.7825061,01/01/2022,12/31/2022
125209716,15-4437-55142,Geejay Lake,lac Geejay,,49.7795348,-93.7872935,01/01/2022,12/31/2022
125209716,15-4436-55044,,,Burton Lake (Unofficial Name),49.691507,-93.782275,01/01/2022,12/31/2022
125209716,15-4436-54921,,,NL (Unofficial Name),49.578631,-93.7795877,01/01/2022,12/31/2022
125209716,15-4380-54926,Stan Lake,lac Stan,,49.5843365,-93.8555977,01/01/2022,12/31/2022
125209716,15-4433-55118,,,Jorgenson Lake (Unofficial Name),49.7580323,-93.7875103,01/01/2022,12/31/2022
125209716,15-4432-55232,Medicine Lake,lac Medicine,,49.8611503,-93.7913385,01/01/2022,12/31/2022
125209716,15-4380-55114,,,Horseshoe Lake (Unofficial Name),49.7539112,-93.8610233,01/01/2022,12/31/2022
125209716,15-4432-55197,Lacourse Lake,lac Lacourse,,49.8290012,-93.7915084,01/01/2022,12/31/2022
125209716,15-4432-55103,,,Lake VF41-66 (Unofficial Name),49.7447912,-93.7882465,01/01/2022,12/31/2022
125209716,15-4431-55262,S Lake,lac S,,49.88756,-93.79254,01/01/2022,12/31/2022
125209716,15-4382-55057,Cannon Lake,lac Cannon,,49.7023283,-93.8567332,01/01/2022,12/31/2022
125209716,15-4440-54368,Katimia Creek,ruisseau Katimia,,49.1068239,-93.7662232,01/01/2022,12/31/2022
125209716,15-4456-55010,,,ELA Lake 467 (Unofficial Name),49.6503736,-93.7644669,01/01/2022,12/31/2022
125209716,15-4465-54460,Brown Trout Lake,lac Brown Trout,,49.1728264,-93.7329502,01/01/2022,12/31/2022
125209716,15-4365-54220,Banana Lake,lac Banana,,48.9591839,-93.8692152,01/01/2022,12/31/2022
125209716,15-4464-54294,Graham Lake,lac Graham,,49.0111401,-93.7327325,01/01/2022,12/31/2022
125209716,15-4464-54293,Dorothy Lake,lac Dorothy,,49.0126604,-93.7445923,01/01/2022,12/31/2022
125209716,15-4365-54360,Pinus Lake,lac Pinus,,49.0738853,-93.8795367,01/01/2022,12/31/2022
125209716,15-4464-54275,Tompkins Lake,lac Tompkins,,49.0072463,-93.74213,01/01/2022,12/31/2022
125209716,15-4463-54182,Albert Lake,lac Albert,,48.9166885,-93.7307966,01/01/2022,12/31/2022
125209716,15-4365-54440,Upper Twin Lake,lac Upper Twin,,49.1464087,-93.8693848,01/01/2022,12/31/2022
125209716,15-4462-54128,Manomin River,rivière Manomin,,48.8711134,-93.7290244,01/01/2022,12/31/2022
125209716,15-4462-54127,Bremner Creek,ruisseau Bremner,,48.874787,-93.7349245,01/01/2022,12/31/2022
125209716,15-4460-55234,Lift Lake,lac Lift,,49.8625364,-93.7507841,01/01/2022,12/31/2022
125209716,15-4365-55203,Rail Lake,lac Rail,,49.8276055,-93.8839768,01/01/2022,12/31/2022
125209716,15-4374-53868,Everett Creek,ruisseau Everett,,48.6318073,-93.8484148,01/01/2022,12/31/2022
125209716,15-4365-55221,Mud Lake,lac Mud,,49.8578191,-93.8872308,01/01/2022,12/31/2022
125209716,15-4452-54331,Fournier Lake,lac Fournier,,49.0548238,-93.7599933,01/01/2022,12/31/2022
125209716,15-4456-54720,Hope Creek,ruisseau Hope,,49.4152923,-93.7462906,01/01/2022,12/31/2022
125209716,15-4455-55326,Robbie Burns Lake,lac Robbie Burns,,49.9423725,-93.7609859,01/01/2022,12/31/2022
125209716,15-4367-54369,Burnt Creek,ruisseau Burnt,,49.016328,-93.8476298,01/01/2022,12/31/2022
125209716,15-4455-54664,Atom Lake,lac Atom,,49.3564271,-93.7530522,01/01/2022,12/31/2022
125209716,15-4455-54610,Cameron Creek,ruisseau Cameron,,49.3177641,-93.8130809,01/01/2022,12/31/2022
125209716,15-4367-54370,Clarkson Creek,ruisseau Clarkson,,49.1011586,-93.8601299,01/01/2022,12/31/2022
125209716,15-4455-54444,Little Trout Lake,lac Little Trout,,49.1517284,-93.7485798,01/01/2022,12/31/2022
125209716,15-4454-55169,Lower Stewart Lake,lac Lower Stewart,,49.8005221,-93.7597753,01/01/2022,12/31/2022
125209716,15-5407-54710,Kawijekiwa Lake,lac Kawijekiwa,,49.3908204,-92.4395562,01/01/2022,12/31/2022
125209716,15-4370-54647,Cedartree River,rivière Cedartree,,49.3469661,-93.8565211,01/01/2022,12/31/2022
125209716,15-4452-54349,Carver Lake,lac Carver,,49.071541,-93.7492328,01/01/2022,12/31/2022
125209716,15-4430-54945,,,ELA Lake 188 (Unofficial Name),49.6010131,-93.7947457,01/01/2022,12/31/2022
125209716,15-4459-54611,,,Hel-En-Gone Lake (Unofficial Name),49.3026789,-93.7445058,01/01/2022,12/31/2022
125209716,15-4392-54387,Clarkson Lake,lac Clarkson,,49.1045596,-93.8369933,01/01/2022,12/31/2022
125209716,15-4431-54685,Caviar Lake,lac Caviar,,49.3746911,-93.7750553,01/01/2022,12/31/2022
125209716,15-4412-54035,Abbott Lake,lac Abbott,,48.7909269,-93.7846869,01/01/2022,12/31/2022
125209716,15-4411-55137,,,Lake VF41-48 (Unofficial Name),49.7750481,-93.817526,01/01/2022,12/31/2022
125209716,15-4390-54514,Kakagi Lake,lac Kakagi,,49.240731,-93.8325266,01/01/2022,12/31/2022
125209716,15-4410-53794,Locking Creek,ruisseau Locking,,48.568258,-93.8021773,01/01/2022,12/31/2022
125209716,15-4409-55353,,,Lake VF43-20 (Unofficial Name),49.9672329,-93.8193499,01/01/2022,12/31/2022
125209716,15-4409-54969,Wasp Lake,lac Wasp,,49.6229443,-93.8157545,01/01/2022,12/31/2022
125209716,15-4390-55083,Porcus Lake,lac Porcus,,49.7246404,-93.8438588,01/01/2022,12/31/2022
125209716,15-4408-54739,Mushkasu Lake,lac Mushkasu,,49.4109699,-93.8015153,01/01/2022,12/31/2022
125209716,15-4406-55214,Bee Lake,lac Bee,,49.8450571,-93.8299811,01/01/2022,12/31/2022
125209716,15-4404-54941,Mad Dog Lake,lac Mad Dog,,49.5979045,-93.8250933,01/01/2022,12/31/2022
125209716,15-4391-55369,Shrub Creek,ruisseau Shrub,,49.9759458,-93.8496437,01/01/2022,12/31/2022
125209716,15-4413-55202,Hornell Lake,lac Hornell,,49.8418506,-93.798631,01/01/2022,12/31/2022
125209716,15-4403-54276,Little Kishkutena Lake,petit lac Kishkutena,,48.99737,-93.808841,01/01/2022,12/31/2022
125209716,15-4414-55011,,,Pidlubney Lake (Unofficial Name),49.6616175,-93.8122803,01/01/2022,12/31/2022
125209716,15-4402-54257,Box Lake,lac Box,,48.9818731,-93.8137869,01/01/2022,12/31/2022
125209716,15-4402-54220,Cedar Lake,lac Cedar,,48.9479789,-93.8123832,01/01/2022,12/31/2022
125209716,15-4401-54974,,,Lake 163 (Unofficial Name),49.6282129,-93.829726,01/01/2022,12/31/2022
125209716,15-4401-54561,Wicks Lake,lac Wicks,,49.2563409,-93.8244315,01/01/2022,12/31/2022
125209716,15-4395-54864,Dryberry Lake,lac Dryberry,,49.547222,-93.8500776,01/01/2022,12/31/2022
125209716,15-4399-55286,Daniels Lake,lac Daniels,,49.9242438,-93.8516632,01/01/2022,12/31/2022
125209716,15-4396-54165,Off Lake,lac Off,,48.9020553,-93.8301102,01/01/2022,12/31/2022
125209716,15-4398-55176,Feist Lake,lac Feist,,49.8107058,-93.8358345,01/01/2022,12/31/2022
125209716,15-4398-55104,,,NL (Unofficial Name),49.7426034,-93.835272,01/01/2022,12/31/2022
125209716,15-4397-54914,Dub Lake,lac Dub,,49.5748756,-93.8326775,01/01/2022,12/31/2022
125209716,15-4398-54235,Panorama Lake,lac Panorama,,48.9654183,-93.817704,01/01/2022,12/31/2022
125209716,15-4398-53831,Wolf Creek,ruisseau Wolf,,48.6059542,-93.8179555,01/01/2022,12/31/2022
125209716,15-4403-55056,,,NL (Unofficial Name),49.7019812,-93.8282082,01/01/2022,12/31/2022
125209716,15-4385-55243,Linklater Lake,lac Linklater,,49.8711441,-93.8558219,01/01/2022,12/31/2022
125209716,15-4365-54202,Beadle Lake,lac Beadle,,48.9401692,-93.8617309,01/01/2022,12/31/2022
125209716,15-4383-55216,Little Joe Lake,lac Little Joe,,49.8454117,-93.8585263,01/01/2022,12/31/2022
125209716,15-4430-54934,,,NL (Unofficial Name),49.5907727,-93.788124,01/01/2022,12/31/2022
125209716,15-4384-54650,Flint Lake,lac Flint,,49.3418563,-93.8378044,01/01/2022,12/31/2022
125209716,15-4430-54221,Burditt Lake,lac Burditt,,48.9605901,-93.7700288,01/01/2022,12/31/2022
125209716,15-4429-54363,Carver Creek,ruisseau Carver,,49.0745722,-93.7689858,01/01/2022,12/31/2022
125209716,15-4384-55016,,,Audrey Lake (Unofficial Name),49.6658152,-93.8539239,01/01/2022,12/31/2022
125209716,15-4428-54615,Stephen Lake,lac Stephen,,49.3071161,-93.7968777,01/01/2022,12/31/2022
125209716,15-4428-54368,Wigwam Lake,lac Wigwam,,49.0878228,-93.7880361,01/01/2022,12/31/2022
125209716,15-4426-55113,,,Gibson Lake (Unofficial Name),49.753469,-93.7971544,01/01/2022,12/31/2022
125209716,15-4424-55203,Peterson Lake,lac Peterson,,49.8339829,-93.8002806,01/01/2022,12/31/2022
125209716,15-4385-55043,Veronica Lake,lac Veronica,,49.6899104,-93.8503127,01/01/2022,12/31/2022
125209716,15-4389-55126,,,NL (Unofficial Name),49.7638248,-93.8472926,01/01/2022,12/31/2022
125209716,15-4424-55102,,,Lake VF41-67 (Unofficial Name),49.7438111,-93.7998869,01/01/2022,12/31/2022
125209716,15-4431-54627,Derry Lake,lac Derry,,49.3240735,-93.788705,01/01/2022,12/31/2022
125209716,15-4424-55064,,,Sheila Lake (Unofficial Name),49.7093809,-93.7992065,01/01/2022,12/31/2022
125209716,15-4421-54813,Sanford Lake,lac Sanford,,49.4761236,-93.8050685,01/01/2022,12/31/2022
125209716,15-4386-53850,Boucher Creek,ruisseau Boucher,,48.6226768,-93.8296071,01/01/2022,12/31/2022
125209716,15-4386-55000,,,Lake 132 (Unofficial Name),49.6511143,-93.8514095,01/01/2022,12/31/2022
125209716,15-4420-55046,,,Ella Lake (Unofficial Name),49.6931537,-93.8044865,01/01/2022,12/31/2022
125209716,15-4419-55113,,,Fish Lake (Unofficial Name),49.7534017,-93.8068713,01/01/2022,12/31/2022
125209716,15-4419-54665,Corbett Lake,lac Corbett,,49.3493963,-93.8080145,01/01/2022,12/31/2022
125209716,15-4389-54183,Spring Lake,lac Spring,,48.9239015,-93.8274145,01/01/2022,12/31/2022
125209716,15-4418-54572,Weisner Lake,lac Weisner,,49.2694821,-93.8062321,01/01/2022,12/31/2022
125209716,15-4417-55173,Windermere Lake,lac Windermere,,49.8053357,-93.8057313,01/01/2022,12/31/2022
125209716,15-4389-55110,,,ELA Lake 629 (Unofficial Name),49.7490153,-93.8347578,01/01/2022,12/31/2022
125209716,15-4416-54350,Marl Lake,lac Marl,,49.0619447,-93.8021677,01/01/2022,12/31/2022
125209716,15-4424-55143,Bill's Lake,lac de Bill,,49.7804818,-93.8003293,01/01/2022,12/31/2022
125209716,15-4341-55184,Lilium Lake,lac Lilium,,49.8165724,-93.9238226,01/01/2022,12/31/2022
125209716,15-4500-54658,Isinglass Lake,lac Isinglass,,49.3412344,-93.6908417,01/01/2022,12/31/2022
125209716,15-4332-55321,Dicker Lake,lac Dicker,,49.9385178,-93.9297689,01/01/2022,12/31/2022
125209716,15-4515-54334,Maw Lake,lac Maw,,49.0516378,-93.6638702,01/01/2022,12/31/2022
125209716,15-4514-54404,Hornberg Lake,lac Hornberg,,49.120137,-93.6593898,01/01/2022,12/31/2022
125209716,15-4335-54442,Heronry Lake,lac Heronry,,49.1520723,-93.9133048,01/01/2022,12/31/2022
125209716,15-4513-54349,Knauf Lake,lac Knauf,,49.0742302,-93.6719027,01/01/2022,12/31/2022
125209716,15-4512-54200,West Jackfish Lake,lac Jackfish Ouest,,48.9363195,-93.6660464,01/01/2022,12/31/2022
125209716,15-4511-55211,Harrison Lake,lac Harrison,,49.8416492,-93.6804354,01/01/2022,12/31/2022
125209716,15-4511-55061,,,NL (Unofficial Name),49.7046247,-93.6779138,01/01/2022,12/31/2022
125209716,15-4339-55101,Fritz Lake,lac Fritz,,49.7410051,-93.918457,01/01/2022,12/31/2022
125209716,15-4510-54968,,,ELA Lake 322 (Unofficial Name),49.6217969,-93.6715162,01/01/2022,12/31/2022
125209716,15-4510-54305,Weld Lake,lac Weld,,49.0286639,-93.6700737,01/01/2022,12/31/2022
125209716,15-4515-54608,Knutson Lake,lac Knutson,,49.2874723,-93.6697563,01/01/2022,12/31/2022
125209716,15-4508-54530,Bass Lake,lac Bass,,49.23005,-93.6767,01/01/2022,12/31/2022
125209716,15-4515-54762,Waterfall Lake,lac Waterfall,,49.4366419,-93.6704995,01/01/2022,12/31/2022
125209716,15-4508-54427,Derby Lake,lac Derby,,49.1356651,-93.6772338,01/01/2022,12/31/2022
125209716,15-4505-55066,Rogers Lake,lac Rogers,,49.7138576,-93.6941739,01/01/2022,12/31/2022
125209716,15-4505-54812,Little Mekenak Lake,petit lac Mekenak,,49.4820201,-93.6875074,01/01/2022,12/31/2022
125209716,15-4341-55201,Clare Creek,ruisseau Clare,,49.8181328,-93.9285157,01/01/2022,12/31/2022
125209716,15-4505-54775,Harding Lake,lac Harding,,49.4471377,-93.6870632,01/01/2022,12/31/2022
125209716,15-4505-54743,Rupert Lake,lac Rupert,,49.4201706,-93.6824018,01/01/2022,12/31/2022
125209716,15-4341-55240,Pearl Lake,lac Pearl,,49.8679168,-93.9204534,01/01/2022,12/31/2022
125209716,15-4503-54318,Campbell Lake,lac Campbell,,49.0397855,-93.6781745,01/01/2022,12/31/2022
125209716,15-4502-54405,Anstey Lake,lac Anstey,,49.1169568,-93.6832719,01/01/2022,12/31/2022
125209716,15-4342-54693,Dogpaw Lake,lac Dogpaw,,49.369619,-93.9052315,01/01/2022,12/31/2022
125209716,15-4501-54349,Nightjar Lake,lac Nightjar,,49.0710482,-93.6866136,01/01/2022,12/31/2022
125209716,15-4466-54970,,,ELA Lake 664 (Unofficial Name),49.6231794,-93.7437536,01/01/2022,12/31/2022
125209716,15-4341-54184,Yoker Lake,lac Yoker,,48.9201392,-93.9003043,01/01/2022,12/31/2022
125209716,15-4328-54165,Little Pine Lake,lac Little Pine,,48.908004,-93.9207677,01/01/2022,12/31/2022
125209716,15-4324-54814,Dirtywater Creek,ruisseau Dirtywater,,49.4830248,-93.9028622,01/01/2022,12/31/2022
125209716,15-4531-54543,Otterskin Lake,lac Otterskin,,49.2398754,-93.643272,01/01/2022,12/31/2022
125209716,15-4325-53869,Manitou Creek,ruisseau Manitou,,48.6360976,-93.9063648,01/01/2022,12/31/2022
125209716,15-4530-54331,Darrow Lake,lac Darrow,,49.0508099,-93.6421846,01/01/2022,12/31/2022
125209716,15-4529-54812,Goldilocks Lake,lac Goldilocks,,49.4842061,-93.6519417,01/01/2022,12/31/2022
125209716,15-4528-54488,Osipasinni Lake,lac Osipasinni,,49.1925705,-93.6478945,01/01/2022,12/31/2022
125209716,15-4326-53980,Mather II Creek,ruisseau Mather II,,48.7402841,-93.9275843,01/01/2022,12/31/2022
125209716,15-4528-54361,Bethune Lake,lac Bethune,,49.0777573,-93.6485223,01/01/2022,12/31/2022
125209716,15-4327-55016,,,Bad Lake (Unofficial Name),49.6652056,-93.9329024,01/01/2022,12/31/2022
125209716,15-4527-54440,,,NL (Unofficial Name),49.1490462,-93.6466401,01/01/2022,12/31/2022
125209716,15-4524-54219,Biddison Creek,ruisseau Biddison,,48.950743,-93.6470831,01/01/2022,12/31/2022
125209716,15-4522-55264,,,Tay Lake (Lake VF52-08) (Unofficial Name),49.8889687,-93.6665358,01/01/2022,12/31/2022
125209716,15-4515-54484,,,Osipasinni Lake (Unofficial Name),49.1875806,-93.6629252,01/01/2022,12/31/2022
125209716,15-4520-54331,Dad Lake,lac Dad,,49.0506299,-93.6540652,01/01/2022,12/31/2022
125209716,15-4343-54406,Kakabikitchiwan Lake,lac Kakabikitchiwan,,49.1163612,-93.906038,01/01/2022,12/31/2022
125209716,15-4518-55034,Teggau Creek,ruisseau Teggau,,49.6779029,-93.6960122,01/01/2022,12/31/2022
125209716,15-4517-54830,Betula Lake,lac Betula,,49.5115224,-93.6498828,01/01/2022,12/31/2022
125209716,15-4328-54328,Caliper Lake,lac Caliper,,49.0498525,-93.9251653,01/01/2022,12/31/2022
125209716,15-4517-54793,Granitic Lake,lac Granitic,,49.4751047,-93.6690961,01/01/2022,12/31/2022
125209716,15-4328-55166,Bean Lake,lac Bean,,49.7991994,-93.9375489,01/01/2022,12/31/2022
125209716,15-4517-54777,Mekenak Creek,ruisseau Mekenak,,49.4563115,-93.7027425,01/01/2022,12/31/2022
125209716,15-4517-54776,Tillie Lake,lac Tillie,,49.4554138,-93.6574126,01/01/2022,12/31/2022
125209716,15-4517-54775,Empire Lake,lac Empire,,49.4663492,-93.6504794,01/01/2022,12/31/2022
125209716,15-4331-54406,Sabaskong River,rivière Sabaskong,,49.1059466,-93.91231,01/01/2022,12/31/2022
125209716,15-4517-54774,Muscovite Lake,lac Muscovite,,49.448537,-93.6607947,01/01/2022,12/31/2022
125209716,15-4517-54134,Lake Despair,lac Despair,,48.8739777,-93.6655705,01/01/2022,12/31/2022
125209716,15-4331-55204,Island Lake,lac Island,,49.8345141,-93.9311311,01/01/2022,12/31/2022
125209716,15-4328-54128,Muskrat Lake,lac Muskrat,,48.8666013,-93.9229092,01/01/2022,12/31/2022
125209716,15-4476-54951,Point Lake,lac Point,,49.6102777,-93.7265836,01/01/2022,12/31/2022
125209716,15-4500-55045,,,Lake 305 (NL) (Unofficial Name),49.691246,-93.6917509,01/01/2022,12/31/2022
125209716,15-4479-54608,Beggs Lake,lac Beggs,,49.2967562,-93.7117786,01/01/2022,12/31/2022
125209716,15-4479-54411,Katimiagamak Lake,lac Katimiagamak,,49.1217342,-93.7193011,01/01/2022,12/31/2022
125209716,15-4355-54443,Lower Twin Lake,lac Lower Twin,,49.1491792,-93.884286,01/01/2022,12/31/2022
125209716,15-4478-55014,,,Rawson Lake (Unofficial Name),49.6627958,-93.7222401,01/01/2022,12/31/2022
125209716,15-4478-54849,Warclub Creek,ruisseau Warclub,,49.5205928,-93.6852454,01/01/2022,12/31/2022
125209716,15-4356-54083,Pinewood Lake,lac Pinewood,,48.8267601,-93.8772479,01/01/2022,12/31/2022
125209716,15-4477-55182,Upper Stewart Lake,lac Upper Stewart,,49.8145129,-93.7254275,01/01/2022,12/31/2022
125209716,15-4477-54349,Tank Lake,lac Tank,,49.0684666,-93.7283523,01/01/2022,12/31/2022
125209716,15-4476-55297,,,Horseshoe Lake (Unofficial Name),49.9194093,-93.7302349,01/01/2022,12/31/2022
125209716,15-4356-54806,,,Unnamed Lake (NL_Kenora) (Unofficial Name),49.4748902,-93.886404,01/01/2022,12/31/2022
125209716,15-4476-55057,,,NL (Unofficial Name),49.7014961,-93.7267921,01/01/2022,12/31/2022
125209716,15-4479-55051,,,NL (Unofficial Name),49.6965448,-93.722599,01/01/2022,12/31/2022
